time;WTG4B_WTG4B_injector_PInjPu;WTG4B_WTG4B_injector_QInjPu;WTG4B_WTG4B_injector_terminal_V_re;WTG4B_WTG4B_injector_terminal_i_re;WTG4B_WTG4B_injector_terminal_V_im;WTG4B_WTG4B_injector_terminal_i_im;WTG4B_WTG4B_pll_omegaPLLPu;WTG4B_WTG4B_measurements_UPu;
1.386627;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000006;0.830000;
1.390723;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000005;0.830000;
1.394819;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000005;0.830000;
1.398915;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000005;0.830000;
1.403011;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000005;0.830000;
1.407107;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000005;0.830000;
1.411203;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000005;0.830000;
1.415299;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000005;0.830000;
1.419395;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000005;0.830000;
1.423491;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000004;0.830000;
1.427587;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000004;0.830000;
1.431683;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000004;0.830000;
1.435779;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000004;0.830000;
1.443971;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000004;0.830000;
1.451343;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000004;0.830000;
1.458716;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000003;0.830000;
1.466089;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000003;0.830000;
1.473462;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000003;0.830000;
1.480835;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000003;0.830000;
1.488207;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000003;0.830000;
1.495580;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000003;0.830000;
1.502953;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000003;0.830000;
1.510326;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000002;0.830000;
1.517699;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000002;0.830000;
1.525071;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000002;0.830000;
1.532444;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000002;0.830000;
1.539817;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000002;0.830000;
1.547190;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000002;0.830000;
1.561935;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000002;0.830000;
1.576681;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000002;0.830000;
1.591427;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000001;0.830000;
1.606172;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000001;0.830000;
1.620918;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000001;0.830000;
1.635663;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000001;0.830000;
1.650409;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000001;0.830000;
1.665155;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000001;0.830000;
1.694646;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000001;0.830000;
1.724137;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000001;0.830000;
1.753628;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000000;0.830000;
1.783119;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000000;0.830000;
1.812611;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000000;0.830000;
1.871593;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000000;0.830000;
1.930575;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000000;0.830000;
1.989558;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000000;0.830000;
2.000000;-0.000000;0.000000;0.830000;0.000000;0.000000;0.000000;1.000000;0.830000;
2.000000;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000002;1.000000;
2.000001;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000002;1.000000;
2.000002;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000002;1.000000;
2.000004;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000002;1.000000;
2.000008;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000002;1.000000;
2.000016;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000002;1.000000;
2.000032;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000002;1.000000;
2.000064;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000002;1.000000;
2.000128;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000002;1.000000;
2.000256;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000002;1.000000;
2.000512;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000001;1.000000;
2.001024;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000001;1.000000;
2.001251;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000001;1.000000;
2.001536;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000001;1.000000;
2.002560;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.003584;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.004608;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.005632;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.006656;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.007680;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.008704;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.009728;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.010752;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.011776;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.012800;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.013824;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.014848;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.016896;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.018739;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.020582;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.022425;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.024268;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.024334;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.024335;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.024336;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.024338;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.024342;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.024350;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.024366;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.024398;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.024462;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.024590;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.024846;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.025358;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.026382;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.028430;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.030478;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.032526;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.034574;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.036622;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.040718;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.044405;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.048091;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.050000;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.050001;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.050002;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.050004;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.050008;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.050016;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.050032;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.050064;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.050128;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.050256;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.050512;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.051024;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.052048;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.054096;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.058192;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.062288;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.066384;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.070480;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.074576;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.078672;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.082768;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.086864;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.090960;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.099152;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.107344;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.112810;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.112811;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.112812;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.112814;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.112818;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.112826;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.112842;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.112874;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.112938;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.113066;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.113322;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.113834;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.114858;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.116906;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.121002;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.129194;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.137386;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.153770;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.170154;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.186538;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.202922;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.235690;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.268458;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.301226;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.366762;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.497834;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.628906;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
2.891050;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
3.153194;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
3.677482;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
4.201770;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
4.726058;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
5.774634;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
5.999999;-0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;1.000000;
6.000000;0.000000;0.000000;1.000000;0.000000;-0.000001;0.000000;0.999998;1.000000;
6.000001;-0.000000;0.000000;1.000000;0.000000;0.000003;0.000000;1.000008;1.000000;
6.000003;-0.000000;0.000000;1.000000;0.000000;0.000009;0.000000;1.000027;1.000000;
6.000007;-0.000000;0.000000;1.000000;0.000000;0.000021;0.000000;1.000064;1.000000;
6.000015;-0.000000;0.000000;1.000000;0.000000;0.000046;0.000000;1.000139;1.000000;
6.000031;-0.000000;0.000000;1.000000;0.000000;0.000097;0.000000;1.000286;1.000000;
6.000063;-0.000000;0.000000;1.000000;0.000000;0.000197;0.000000;1.000575;1.000000;
6.000127;-0.000000;0.000000;1.000000;0.000000;0.000398;0.000000;1.001127;1.000000;
6.000255;-0.000000;0.000000;1.000000;0.000000;0.000800;0.000000;1.002140;1.000000;
6.000383;-0.000000;0.000000;0.999999;0.000000;0.001203;0.000000;1.003039;1.000000;
6.000511;-0.000000;0.000000;0.999999;0.000000;0.001605;0.000000;1.003837;1.000000;
6.000539;-0.000000;0.000000;0.999999;0.000000;0.001693;0.000000;1.004000;1.000000;
6.000540;-0.000000;0.000000;0.999999;0.000000;0.001696;0.000000;1.004006;1.000000;
6.000541;-0.000000;0.000000;0.999999;0.000000;0.001699;0.000000;1.004012;1.000000;
6.000543;-0.000000;0.000000;0.999999;0.000000;0.001706;0.000000;1.004023;1.000000;
6.000547;-0.000000;0.000000;0.999999;0.000000;0.001718;0.000000;1.004045;1.000000;
6.000555;-0.000000;0.000000;0.999998;0.000000;0.001743;0.000000;1.004090;1.000000;
6.000571;-0.000000;0.000000;0.999998;0.000000;0.001794;0.000000;1.004179;1.000000;
6.000575;-0.000000;0.000000;0.999998;0.000000;0.001806;0.000000;1.004200;1.000000;
6.000576;-0.000000;0.000000;0.999998;0.000000;0.001809;0.000000;1.004205;1.000000;
6.000577;-0.000000;0.000000;0.999998;0.000000;0.001812;0.000000;1.004211;1.000000;
6.000579;-0.000000;0.000000;0.999998;0.000000;0.001818;0.000000;1.004222;1.000000;
6.000583;-0.000000;0.000000;0.999998;0.000000;0.001831;0.000000;1.004244;1.000000;
6.000591;-0.000000;0.000000;0.999998;0.000000;0.001856;0.000000;1.004287;1.000000;
6.000607;-0.000000;0.000000;0.999998;0.000000;0.001906;0.000000;1.004373;1.000000;
6.000639;-0.000000;0.000000;0.999998;0.000000;0.002007;0.000000;1.004541;1.000000;
6.000703;-0.000000;0.000000;0.999998;0.000000;0.002208;0.000000;1.004863;1.000000;
6.000831;-0.000000;0.000000;0.999997;0.000000;0.002610;0.000000;1.005453;1.000000;
6.000959;-0.000000;0.000000;0.999995;0.000000;0.003012;0.000000;1.005976;1.000000;
6.001215;-0.000000;0.000000;0.999993;0.000000;0.003816;0.000000;1.006860;1.000000;
6.001445;-0.000000;0.000000;0.999990;0.000000;0.004540;0.000000;1.007493;1.000000;
6.001676;-0.000000;0.000000;0.999986;0.000000;0.005264;0.000000;1.008001;1.000000;
6.001906;-0.000000;0.000000;0.999982;0.000000;0.005988;0.000000;1.008409;1.000000;
6.002136;-0.000000;0.000000;0.999977;0.000000;0.006711;0.000000;1.008738;1.000000;
6.002367;-0.000000;0.000000;0.999972;0.000000;0.007435;0.000000;1.009002;1.000000;
6.002597;-0.000000;0.000000;0.999967;0.000000;0.008159;0.000000;1.009213;1.000000;
6.002828;-0.000000;0.000000;0.999961;0.000000;0.008883;0.000000;1.009383;1.000000;
6.003288;-0.000000;0.000000;0.999947;0.000000;0.010330;0.000000;1.009635;1.000000;
6.003749;-0.000000;0.000000;0.999931;0.000000;0.011778;0.000000;1.009798;1.000000;
6.004210;-0.000000;0.000000;0.999913;0.000000;0.013225;0.000000;1.009900;1.000000;
6.004671;-0.000000;0.000000;0.999892;0.000000;0.014673;0.000000;1.009965;1.000000;
6.005132;-0.000000;0.000000;0.999870;0.000000;0.016120;0.000000;1.010005;1.000000;
6.006053;-0.000000;0.000000;0.999819;0.000000;0.019015;0.000000;1.010050;1.000000;
6.006975;-0.000000;0.000000;0.999760;0.000000;0.021910;0.000000;1.010067;1.000000;
6.007896;-0.000000;0.000000;0.999692;0.000000;0.024805;0.000000;1.010071;1.000000;
6.009740;-0.000000;0.000000;0.999532;0.000000;0.030593;0.000000;1.010072;1.000000;
6.013426;-0.000000;0.000000;0.999111;0.000000;0.042166;0.000000;1.010067;1.000000;
6.017112;-0.000000;0.000000;0.998555;0.000000;0.053734;0.000000;1.010064;1.000000;
6.020799;-0.000000;0.000000;0.997866;0.000000;0.065295;0.000000;1.010062;1.000000;
6.028172;-0.000000;0.000000;0.996086;0.000000;0.088388;0.000000;1.010061;1.000000;
6.035544;-0.000000;0.000000;0.993772;0.000000;0.111434;0.000000;1.010057;1.000000;
6.042917;-0.000000;0.000000;0.990924;0.000000;0.134420;0.000000;1.010054;1.000000;
6.057663;-0.000000;0.000000;0.983637;0.000000;0.180164;0.000000;1.010049;1.000000;
6.072408;-0.000000;0.000000;0.974238;0.000000;0.225521;0.000000;1.010044;1.000004;
6.087154;-0.000000;0.000000;0.962750;0.000000;0.270394;0.000000;1.010040;1.000009;
6.101900;-0.000000;0.000000;0.949196;0.000000;0.314687;0.000000;1.010037;1.000014;
6.116645;-0.000000;0.000000;0.933605;0.000000;0.358305;0.000000;1.010033;1.000018;
6.131391;-0.000000;0.000000;0.916011;0.000000;0.401154;0.000000;1.010030;1.000023;
6.146136;-0.000000;0.000000;0.896451;0.000000;0.443142;0.000000;1.010027;1.000027;
6.160882;-0.000000;0.000000;0.874969;0.000000;0.484180;0.000000;1.010025;1.000032;
6.175628;-0.000000;0.000000;0.851608;0.000000;0.524178;0.000000;1.010022;1.000036;
6.205119;-0.000000;0.000000;0.799461;0.000000;0.600718;0.000000;1.010017;1.000000;
6.231661;-0.000000;0.000000;0.746650;0.000000;0.665217;0.000000;1.010015;1.000000;
6.258203;-0.000000;0.000000;0.688652;0.000000;0.725092;0.000000;1.010013;1.000001;
6.284745;-0.000000;0.000000;0.625868;0.000000;0.779929;0.000000;1.010011;1.000000;
6.311287;-0.000000;0.000000;0.558735;0.000000;0.829347;0.000000;1.010008;1.000048;
6.337829;-0.000000;0.000000;0.487719;0.000000;0.873001;0.000000;1.010008;1.000096;
6.364371;-0.000000;0.000000;0.413314;0.000000;0.910589;0.000000;1.010007;1.000144;
6.390913;-0.000000;0.000000;0.336037;0.000000;0.941849;0.000000;1.010006;1.000192;
6.417455;-0.000000;0.000000;0.256425;0.000000;0.966564;0.000000;1.010006;1.000239;
6.443997;-0.000000;0.000000;0.175031;0.000000;0.984563;0.000000;1.010006;1.000284;
6.497082;-0.000000;0.000000;0.009168;0.000000;0.999958;0.000000;1.009999;1.000000;
6.499999;-0.000000;0.000000;0.000042;0.000000;1.000000;0.000000;1.009999;0.999993;
6.499999;-0.000000;0.000000;0.000004;0.000000;1.000004;0.000000;1.010059;0.999913;
6.500000;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.010004;1.000000;
6.500001;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009995;1.000000;
6.500003;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009975;1.000001;
6.500007;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009938;1.000000;
6.500015;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009864;1.000000;
6.500031;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009716;1.000000;
6.500063;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009427;1.000000;
6.500127;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.008875;1.000000;
6.500255;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.007862;1.000000;
6.500511;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.006152;1.000000;
6.500889;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004200;1.000000;
6.500890;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004196;1.000000;
6.500891;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004192;1.000000;
6.500893;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004184;1.000000;
6.500897;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004168;1.000000;
6.500905;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004137;1.000000;
6.500921;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004074;1.000000;
6.500941;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004000;1.000000;
6.500942;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003996;1.000000;
6.500943;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003993;1.000000;
6.500945;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003985;1.000000;
6.500949;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003970;1.000000;
6.500957;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003940;1.000000;
6.500973;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003880;1.000000;
6.501005;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003764;1.000000;
6.501069;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003541;1.000000;
6.501197;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003132;1.000000;
6.501453;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.002442;1.000000;
6.501965;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.001443;1.000000;
6.502989;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000344;1.000000;
6.504013;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999960;1.000000;
6.505037;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999871;1.000000;
6.507085;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999837;1.000000;
6.511181;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999915;1.000000;
6.515277;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999933;1.000000;
6.519373;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999938;1.000000;
6.527565;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999943;1.000000;
6.535757;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999946;1.000000;
6.552141;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999951;1.000000;
6.573264;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999957;1.000000;
6.594387;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999963;1.000000;
6.595582;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999963;1.000000;
6.595583;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999963;1.000000;
6.595584;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999963;1.000000;
6.595586;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999963;1.000000;
6.595590;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999963;1.000000;
6.595598;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999963;1.000000;
6.595614;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999963;1.000000;
6.595646;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999963;1.000000;
6.595710;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999963;1.000000;
6.595838;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999963;1.000000;
6.596094;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999963;1.000000;
6.596606;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999964;1.000000;
6.597630;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999964;1.000000;
6.599678;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999964;1.000000;
6.603774;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999965;1.000000;
6.611966;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999967;1.000000;
6.628350;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999971;1.000000;
6.644734;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999974;1.000000;
6.661118;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999976;1.000000;
6.677502;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999979;1.000000;
